line_id,code,jg_id,ejl_line,name,dist,prov,area,region,prov1900,prov1930,jg_dist,jg_dist1930,country1900,country1930
513,PRU_OST_HHNS,-503028,1728,Grabowiec,Hrubieszow,Lublin,Congress Poland,Lublin,Lublin,Lublin,Grubeshov,Hrubieszów,Russian Empire,Poland
514,GRD_VLK_GLBD,-503067,1729,Grabow,Ostrzeszow,Preussen,Prussia,Poznan,Preußen,Poznań,Posen,Ostrzeszów,Germany,Poland
515,VLH_KVL_GLBY,-1039586,1730,Gradizhsk,Kremenchug,Poltava,Pale,Poltava,Poltava,Ukraine SSR,Kremenchug,Poltava,Russian Empire,Soviet Union
516,VLN_OSH_OLSH,-503182,1732,Graevo,Shchuchin,Lomza,Congress Poland,Bialystok,Łomża,Białystok,Shchuchin,Szczuczyn,Russian Empire,Poland
517,VLN_DSN_GLBC,-503195,1733,Granica,Kozienice,Radom,Congress Poland,Kielce,Radom,Kielce,Kozenitsy,Kozienice,Russian Empire,Poland
518,GLC_STN_HLYN,-1039604,1735,Granov,Gaisin,Podolia,Pale,Vinnitsa,Podolia,Ukraine SSR,Gaisin,Vinnitsa,Russian Empire,Soviet Union
519,GRD_SLN_GLYN,-1039617,1739,Grebenki,Vasilkov,Kiev,Pale,Kiev,Kiev,Ukraine SSR,Vasil'kov,Kiev,Russian Empire,Soviet Union
2678,VLH_VLD_GRKH,-503594,1741,Gryfice,Pommern,Prussia,,Pomerania,Preußen,Preußen,Pommern,Pommern,Germany,Poland
520,GRD_KBR_GRDT,-503595,1742,Greifenhagen,Pommern,Preussen,Prussia,Pomerania,Preußen,Preußen,Pommern,Pommern,Germany,Poland
2681,GLC_STN_HRDN,-1778917,1743,Greifswald,Pommern,Prussia,,Pomerania,Preußen,Preußen,Pommern,Pommern,Germany,Germany
521,LBL_GRB_HRDL,-503254,1744,Grembow,Tarnobrzeg,Galicia,Galicia,Lwow,,,,,,
522,CRN_GRD_GRDN,-1943387,1747,Gresk,Slutsk,Minsk,Pale,Minsk,Minsk,Belarus SSR,Slutsk,Minsk,Russian Empire,Soviet Union
523,VLH_NVG_GRDN,-2276420,1751,Grigoriopol,Tiraspol,Kherson,Pale,Moldavia,Kherson,Moldavian ASSR,Tiraspol',,Russian Empire,Soviet Union
524,MNS_PNS_GRDN,-2614598,1753,Grinkishki,Kovno,Kovno,Pale,Kedainiai,Kovno,,Kovna,Kėdainiai,Russian Empire,Soviet Union
525,MNS_NVG_GRDS,-2614600,1754,Grishkobuda,Vladislavov,Suwalki,Congress Poland,Seinai,Suwałki,,Vladislavov,Šakiai,Russian Empire,Soviet Union
526,VLH_RVN_GRNG,-1039744,1755,Gritsev,Zaslavl,Volhynia,Pale,Kamenets-Podolski,Volhynia,Ukraine SSR,Zaslavl',Kamenets-Podolski,Russian Empire,Soviet Union
527,GLC_LWW_HRYN,-3208597,1756,Griva,Illukst,Courland,Mainland Russia,Zemgale,Courland,Latgale,Illukst,Daugavpils,Russian Empire,Soviet Union
528,VLH_OST_GSHC,-3208605,1757,Grobin,Grobin,Courland,Mainland Russia,Kurzeme,Courland,Kurzeme,Grobin,Liepāja,Russian Empire,Soviet Union
529,BSS_KHT_KHTN,-1039483,1758,Gródek,Grodek,Galicia,Galicia,Lwow,Galicia,Lwów,Gródek,Gródek Jagielloński,,Soviet Union
530,LBL_GRB_HRBS,-503535,1759,Gorodok,Bielostok,Grodno,Pale,Bialystok,Grodno,Białystok,Bielostok,Białystok,Russian Empire,Poland
531,GLC_LWW_HRSZ,-1943310,1760,Gorodok,Vileika,Vilna,Pale,Vilna,Vilna,Wilno,Vileika,Mołodeczno,,Soviet Union
532,GLC_LWW_HCZK,-1943562,1761,Grodno,Grodno,Grodno,Pale,Bialystok,Grodno,Białystok,Grodna,Grodno,Russian Empire,Soviet Union
533,VLH_LTS_GLVC,-503386,1763,Grodziec,Bedzin,Piotrkow,Congress Poland,Kielce,Piotrków,Kielce,Bendin,Będzin,Russian Empire,Poland
534,GLC_TRN_HSTY,-503407,1764,Grodzisk,Blonie,Warszawa,Congress Poland,Warsaw,Warszawa,Warszawa,Blony,Błonie,Russian Empire,Poland
535,GLC_LWW_HSKW,-503428,1766,Grätz,Grodzisk,Preussen,Prussia,Poznan,Preußen,Poznań,Posen,Grodzisk,Germany,Poland
536,CRN_BRZ_ICHN,-503449,1769,Grójec,Grojec,Warszawa,Congress Poland,Warsaw,Warszawa,Warszawa,Groitsy,Grójec,Russian Empire,Poland
537,VLN_SVN_IGNL,-503292,1770,Grocholice,Piotrkow,Piotrkow,Congress Poland,Lodz,Piotrków,Łódż,Petrokov,Piotrków,Russian Empire,
538,VLH_LTS_IGNT,-503472,1772,Gromnik,Tarnow,Galicia,Galicia,Cracow,Galicia,Kraków,Tarnów,Tarnów,,Poland
539,VTB_VLZ_ILN,-1042435,1773,Gromokleia,Elizavetgrad,Kherson,Pale,Kirovograd,Kherson,Ukraine SSR,Elizavetgrad,Kirovograd,Russian Empire,Soviet Union
540,KIV_LPV_ILNT,-219456,1782,Gross-Kackschen,Ragneta,Preussen,Prussia,East Prussia,,,,,,
2733,VLN_VLK_IL,-530753,1789,Strzelce Opolskie,Schlesien,Prussia,,Upper Silesia,Preußen,Preußen,Schlesien,Oberschlesien,Germany,Poland
541,GLC_LWW_ILNK,-1057823,1790,Grossulovo,Tiraspol,Kherson,Pale,Odessa,Kherson,Ukraine SSR,Tiraspol',Odessa,Russian Empire,Soviet Union
2759,CRL_ILL_ILLK,-531689,1792,Sycow,Schlesien,Prussia,,Lower Silesia,Preußen,Preußen,Schlesien,Niederschlesien,Germany,Poland
2737,WRS_GST_ILW,-503349,1794,Grodkow,Schlesien,Prussia,,Upper Silesia,Preußen,Preußen,Schlesien,Oberschlesien,Germany,Poland
542,RDM_ILZ_ILZ,-1943445,1795,Grozov,Slutsk,Minsk,Pale,Minsk,Minsk,Belarus SSR,Slutsk,Minsk,Russian Empire,Soviet Union
543,GRD_GRD_INDR,-503551,1796,Graudenz,Grudziadz,Preussen,Prussia,Pomerania,Preußen,Pomorze,Westpreußen,Grudziądz,,Poland
2767,KHR_KHR_INGL,-539726,1797,Zielona Gora,Schlesien,Prussia,,Upper Silesia,Preußen,Preußen,Schlesien,Oberschlesien,Germany,Poland
544,PTR_RVA_INWL,-2614618,1801,Grudzi,Shavli,Kovno,Pale,Siauliai,Kovno,,Shavli,Šiauliai,Russian Empire,Soviet Union
545,PRU_PSN_INWR,-503592,1802,Grybów,Grybow,Galicia,Galicia,Cracow,Galicia,Kraków,Grybów,Grybów,,Poland
546,PRU_OST_INST,-1039714,1803,Grzymałów,Skalat,Galicia,Galicia,Tarnopol,Galicia,Tarnopol,Skałat,Skałat,,Soviet Union
547,VLN_VLN_INTR,-2614649,1805,Gudele,Mariampol,Suwalki,Congress Poland,Marijampole,Suwałki,,Mariampol',Marijampolė,Russian Empire,Soviet Union
548,BSS_IZM_IZML,-502163,1808,Gülzow,Pommern,Preussen,Prussia,Pomerania,Preußen,Preußen,Pommern,Pommern,Germany,Poland
2765,KIV_RDM_IVNK,-502328,1813,Gora,Schlesien,Prussia,,Lower Silesia,Preußen,Preußen,Schlesien,Niederschlesien,Germany,Poland
549,VLH_ZHT_IVNT,-1039899,1815,Guliai-Pole,Aleksandrovsk,Ekaterinoslav,Mainland Russia,Zaporozhe,Ekaterinoslav,Ukraine SSR,Aleksandrovsk,Zaporozhe,Russian Empire,Soviet Union
550,MNS_PNS_IVNK,-3208630,1816,Gulbene,Valk,Livland,Mainland Russia,Vidzeme,Livland,Vidzeme,Valk,Madona,Russian Empire,Soviet Union
551,RDM_OPT_IWNS,-2913313,1819,Gumbinnen,Gabin,Preussen,Prussia,East Prussia,Preußen,Preußen,Ostpreußen,Ostpreußen,,Soviet Union
2603,MNS_MNS_IVNT,-1160946,1824,Gura Humorului,Gurahumora,Bukovina,,Bukovina,Bukovina,Bucovina,Gurahumora,Câmpu-Lung,Austrian Empire,Romania
2662,VLN_OSH_IV,-1057268,1825,Ust' Putyla,Wiznitz,Bukovina,,Bukovina,Bukovina,Bucovina,Wiznitz,Rădăuţi,Austrian Empire,Soviet Union
552,GRD_VLK_IZBL,-2913430,1827,Gusino,Orsha,Mogilev,Pale,Smolensk,Mogilev,Russian SSR,Orsha,Smolensk,Russian Empire,Soviet Union
2739,LBL_KRS_IZBC,-499618,1831,Dobrodzien,Schlesien,Prussia,,Upper Silesia,Preußen,Preußen,Schlesien,Oberschlesien,Germany,Poland
553,KLS_KLO_IZBC,-499604,1832,Guttstadt,Lidzbark,Preussen,Prussia,East Prussia,Preußen,Preußen,Ostpreußen,Ostpreußen,,Poland
554,KHR_IZM_IZM,-1040028,1834,Gwoździec,Kolomyja,Galicia,Galicia,Stanislawow,Galicia,Stanisławów,Kołomyja,Kołomyja,,Soviet Union
555,KHR_ELZ_IZRL,-2907579,1848,Gzhatsk,Gzhatsk,Smolensk,Mainland Russia,Smolensk,Smolensk,Russian SSR,Gzhatsk,Smolensk,Russian Empire,Soviet Union
556,POD_MGL_IZRL,-503896,1877,Gainovka,Pruzhany,Grodno,Pale,Bialystok,Grodno,Białystok,Pruzhany,Bielsk,Russian Empire,Poland
557,VLH_ZSL_ZSLV,-1038762,1879,Halicz,Stanislawow,Galicia,Galicia,Stanislawow,Galicia,Stanisławów,Stanisławów,Stanisławów,,Soviet Union
558,LMZ_WYS_IBLN,-498027,1894,Hammerstein,Czluchow,Preussen,Prussia,Posen-West,Preußen,Preußen,Westpreußen,Posen-Westpreußen,,Poland
2758,WRS_WRS_JBLN,-497008,1926,Chojnow,Schlesien,Prussia,,Lower Silesia,Preußen,Preußen,Schlesien,Niederschlesien,Germany,Poland
559,GLC_STN_JBLN,-513377,1942,Heilsberg,Lidzbark,Preussen,Prussia,East Prussia,Preußen,Preußen,Ostpreußen,Ostpreußen,,Poland
560,GLC_LWW_JBLN,-1942992,1965,Germanoviche,Disna,Vilna,Pale,Vilna,Vilna,Wilno,Disna,Dzisna,,Soviet Union
2726,WRS_RDM_JDW,-537912,1993,Zabrze,Schlesien,Prussia,,Upper Silesia,Preußen,Preußen,Schlesien,Oberschlesien,Germany,Poland
2745,GLC_TRN_JGLN,-505724,1996,Jelenia Gora,Schlesien,Prussia,,Lower Silesia,Preußen,Preußen,Schlesien,Niederschlesien,Germany,Poland
2648,GRD_VLK_ILVK,-1039018,1999,Hlynytsia,Storojinet,Bukovina,,Bukovina,Bukovina,Bucovina,Storojinet,Storojineţ,Austrian Empire,Soviet Union
561,GLC_LWW_JNW,-1057595,2002,Velikaia Glusha,Kovel,Volhynia,Pale,Volhynia,Volhynia,Polesie,Kovel',Kamień Koszyrski,Russian Empire,Soviet Union
562,GLC_TRN_JNW,-1039103,2003,Hnizdyczów,Zydaczow,Galicia,Galicia,Stanislawow,Galicia,Stanisławów,Żydaczów,Żydaczów,,Soviet Union
563,LBL_INV_JNWL,-2612505,2015,Godutishki s kazenoi usadboi,Sventsiany,Vilna,Pale,Vilna,Vilna,Wilno,Sventsiany,Święciany,,Soviet Union
564,GRD_KBR_IVNV,-519862,2035,Hohenstein,Ostroda,Preussen,Prussia,East Prussia,Preußen,Preußen,Ostpreußen,Ostpreußen,,Poland
565,GRD_SKL_INV,-1943121,2040,Golobudy,Volkovysk,Grodno,Pale,Bialystok,Grodno,Białystok,Volkovysk,Wołkowysk,Russian Empire,Soviet Union
566,PRU_PSN_JNWT,-1039183,2041,Goloby,Kovel,Volhynia,Pale,Volhynia,Volhynia,Wołyń,Kovel',Kowel,Russian Empire,Soviet Union
567,RDM_KZN_JNWC,-1943149,2042,Olshany,Oshmiany,Vilna,Pale,Vilna,Vilna,Wilno,Oshmiany,Oszmiana,,Soviet Union
568,LBL_TMS_JRCZ,-1943152,2043,Golubiche,Disna,Vilna,Pale,Vilna,Vilna,Wilno,Disna,Dzisna,,Soviet Union
569,PRU_PSN_JRTS,-1039281,2045,Hołyń,Kalusz,Galicia,Galicia,Stanislawow,Galicia,Stanisławów,Dolina,Kałusz,Austrian Empire,Soviet Union
570,GLC_LWW_JRSL,-1943171,2046,Golynka,Slonim,Grodno,Pale,Nowogrodek,Grodno,Nowogródek,Slonim,Słonim,Russian Empire,Soviet Union
571,GLC_LWW_JRYC,-1039500,2075,Gorokhov,Vladimir-Volynskii,Volhynia,Pale,Volhynia,Volhynia,Wołyń,Vladimir-Volynskii,Horochów,Russian Empire,Soviet Union
572,GLC_LWW_JSNC,-1943267,2076,Gorodets,Kobrin,Grodno,Pale,Polesie,Grodno,Polesie,Kobrin,Kobryń,Russian Empire,Soviet Union
573,GLC_STN_JSNW,-1039416,2078,Horodenka,Horodenka,Galicia,Galicia,Stanislawow,Galicia,Stanisławów,Horodenka,Horodenka,Austrian Empire,Soviet Union
574,GLC_LWW_JSLS,-504128,2079,Horodło,Hrubieszow,Lublin,Congress Poland,Lublin,Lublin,Lublin,Grubeshov,Hrubieszów,Russian Empire,Poland
575,GLC_CRC_JSL,-1039476,2080,Gorodnia,Gorodnia,Chernigov,Pale,Chernigov,Chernigov,Ukraine SSR,Gorodnia,Chernigov,Russian Empire,Soviet Union
576,KIV_KIV_ISNG,-1039472,2081,Gorodnitsa,Novograd-Volynskii,Volhynia,Pale,Zhitomir,Volhynia,Ukraine SSR,Novograd-Volynskii,Zhitomir,Russian Empire,Soviet Union
577,PRU_WST_JSTR,-1943300,2082,Gorodno,Pinsk,Minsk,Pale,Polesie,Minsk,Polesie,Pinsk,Stolin,Russian Empire,Soviet Union
578,CRL_FRD_FRDR,-1943291,2083,Gorodishche,Novogrudok,Minsk,Pale,Nowogrodek,Minsk,Nowogródek,Novogrudok,Baranowicze,Russian Empire,Soviet Union
579,GLC_LWW_JWRN,-1039533,2089,Goringrod,Rovno,Volhynia,Pale,Volhynia,Volhynia,Wołyń,Rovno,Równe,Russian Empire,Soviet Union
580,GLC_CRC_JWRZ,-504138,2090,Horyniec,Cieszanow,Galicia,Galicia,Lwow,Galicia,Lwów,Cieszanów,Lubaczów,,Poland
581,GLC_TRN_JZLW,-1039539,2093,Goshcha,Ostrog,Volhynia,Pale,Volhynia,Volhynia,Wołyń,Ostrog,Równe,Russian Empire,Soviet Union
582,GLC_LWW_JDLC,-1041561,2094,Khotin,Khotin,Bessarabia,Pale,Bessarabia,Bessarabia,Basarabia,Khotin,Hotin,Russian Empire,Soviet Union
583,RDM_RDM_JDLN,-504158,2100,Hrubieszów,Hrubieszow,Lublin,Congress Poland,Lublin,Lublin,Lublin,Grubeshov,Hrubieszów,Russian Empire,Poland
584,CRL_FRD_IKBS,-844525,2102,Hruszow,Jaworow,Galicia,Galicia,Lwow,,,,,,
585,SWL_SVL_ELNV,,2103,Huczko,Dobromil,Galicia,Galicia,Lwow,,,,,,
586,KLC_JDR_JDRZ,-1039887,2114,Gulevichev,Lutsk,Volhynia,Pale,Volhynia,Volhynia,Wołyń,Lutsk,Kowel,Russian Empire,Soviet Union
587,GRD_SLN_OZRN,-1039957,2122,Husiatyń,Tarnopol,Galicia,Galicia,Tarnopol,Galicia,Tarnopol,Husiatyń,Kopyczyńce,,Soviet Union
588,GLC_TRN_JZRZ,-1039939,2123,Husaków,Mosciska,Galicia,Galicia,Lwow,Galicia,Lwów,Mościska,Mościska,,Soviet Union
2661,VLH_VLD_OZRN,-1059226,2126,Yablunytsya,Wiznitz,Bukovina,,Bukovina,Bukovina,Bucovina,Wiznitz,Rădăuţi,Austrian Empire,Soviet Union
589,WRS_WRS_JZRN,-1040053,2132,Ichnia,Borzna,Chernigov,Pale,Chernigov,Chernigov,Ukraine SSR,Borzna,Chernigov,Russian Empire,Soviet Union
590,GRD_GRD_OZRY,-2614742,2144,Ignalino,Sventsiany,Vilna,Pale,Vilna,Vilna,Wilno,Sventsiany,Święciany,,Soviet Union
591,PTR_BRZ_JZW,-1054031,2145,Ignatovka,Lutsk,Volhynia,Pale,Volhynia,Volhynia,Wołyń,Lutsk,Łuck,Russian Empire,Soviet Union
592,GLC_LWW_JZW,-2914421,2150,Ilino,Velizh,Vitebsk,Pale,Smolensk,Vitebsk,Russian SSR,Velizh,Smolensk,Russian Empire,Soviet Union
593,GLC_STN_JZPL,-1040102,2151,Ilintsy,Lipovets,Kiev,Pale,Vinnitsa,Kiev,Ukraine SSR,Lipovets,Vinnitsa,Russian Empire,Soviet Union
2604,VLN_TRK_EZN,-1161822,2152,Ilisesti,Gurahumora,Bukovina,,Bukovina,Bukovina,Bucovina,Gurahumora,Suceava,Austrian Empire,Romania
594,GLC_CRC_JDLW,-1943589,2153,Iliia,Vileika,Vilna,Pale,Vilna,Vilna,Wilno,Vileika,Wilejka,,Soviet Union
595,PRU_OST_JHNN,,2159,Ilnik,Turka,Galicia,Galicia,Lwow,,,,,,
596,KVN_KVN_INV,-3208716,2162,Illukst,Illukst,Courland,Mainland Russia,Zemgale,Courland,Zemgale,Illukst,Ilūkste,Russian Empire,Soviet Union
597,KVN_PNV_IGNS,,2163,Iluw,Sochaczew,Warszawa,Congress Poland,Warsaw,,,,,,
598,KVN_SHV_INSH,-504428,2167,Iłża,Ilza,Radom,Congress Poland,Kielce,Radom,Kielce,Iłża,Iłża,,Poland
599,GLC_CRC_JRDN,-2915671,2171,Indura,Grodno,Grodno,Pale,Bialystok,Grodno,Białystok,Grodna,Grodno,Russian Empire,Soviet Union
600,LBL_PLW_JZFW,-1040197,2175,Ingulets,Kherson,Kherson,Pale,Dnepropetrovsk,Kherson,Ukraine SSR,Kherson,Dnepropetrovsk,Russian Empire,Soviet Union
601,KVN_KVN_ISVN,-504451,2178,Inowłódz,Rawa,Piotrkow,Congress Poland,Lodz,Piotrków,Warszawa,Rava,Rawa,Russian Empire,Poland
602,LBL_BLG_JZFW,-504453,2179,Inowrazlaw,Inowroclaw,Preussen,Prussia,Poznan,Preußen,Poznań,Posen,Inowrocław,Germany,Poland
603,KVN_RSS_IRBR,-2898062,2180,Insterburg,Wystruc,Preussen,Prussia,East Prussia,Preußen,Preußen,Ostpreußen,Ostpreußen,,Soviet Union
604,MGL_MST_KDN,-2614776,2181,Inturki,Vilnius,Vilna,Pale,Utena,Vilna,,Vilnius,Utena,,Soviet Union
2638,LMZ_OSTL_KDZD,,2182,Iordanesti,Storojinet,Bukovina,,Bukovina,,,,,,
605,KIV_RDM_KHBN,-1040491,2191,Izmail,Izmail,Bessarabia,Pale,Bessarabia,Bessarabia,Basarabia,Izmail,Ismail,Russian Empire,Soviet Union
2657,KIV_KIV_KGRL,,2193,Ispas,Wiznitz,Bukovina,,Bukovina,,,,,,
606,TRD_ALS_KKHV,-1040309,2198,Ivankov,Radomysl,Kiev,Pale,Kiev,Kiev,Ukraine SSR,Radomysl',Kiev,Russian Empire,Soviet Union
607,VLN_TRK_KSHD,-1040476,2201,Ivnitsa,Zhitomir,Volhynia,Pale,Zhitomir,Volhynia,Ukraine SSR,Zhitomir,Zhitomir,Russian Empire,Soviet Union
608,KHR_KHR_BLSH_2,-1943638,2202,Ivaniki,Pinsk,Minsk,Pale,Polesie,Minsk,Polesie,Pinsk,Pińsk,Russian Empire,Soviet Union
609,MNS_RCH_KLNK,-504472,2203,Iwaniska,Opatow,Radom,Congress Poland,Kielce,Radom,Kielce,Opatov,Opatów,Russian Empire,Poland
610,POD_VNN_KLNV,-1943669,2204,Ivenets,Minsk,Minsk,Pale,Nowogrodek,Minsk,Nowogródek,Minsk,Wołożyn,Russian Empire,Soviet Union
611,KLS_KLS_KLSZ,-1943674,2205,Ive,Oshmiany,Vilna,Pale,Nowogrodek,Vilna,Nowogródek,Oshmiany,Lida,,Soviet Union
612,KLS_KLS_KLSZ_2,-1943675,2206,Izabelin,Volkovysk,Grodno,Pale,Bialystok,Grodno,Białystok,Volkovysk,Wołkowysk,Russian Empire,Soviet Union
613,KHR_ELZ_KLNB,-504515,2207,Izbica,Zamosc,Lublin,Congress Poland,Lublin,Lublin,Lublin,Krasnostav,Krasnystaw,Russian Empire,Poland
614,KVN_RSS_KLTY,-504518,2208,Izbica,Kolo,Kalisz,Congress Poland,Lodz,Kalisz,Łódż,Kolo,Koło,Russian Empire,Poland
615,POD_NVU_KLS,-1040507,2210,Izium,Izium,Kharkov,Mainland Russia,Kharkov,Kharkov,Ukraine SSR,Izium,Kharkov,Russian Empire,Soviet Union
616,WRS_NWM_KLSK,-9235470,2213,Izrailevka,Elizavetgrad,Kherson,Pale,Kirovograd,,,,,,
617,GLC_STN_KLSZ,-1040496,2214,Izrailovka,Mogilev,Podolia,Pale,Vinnitsa,Podolia,Ukraine SSR,Mogilev,Vinnitsa,Russian Empire,Soviet Union
618,SWL_KLV_KLVR,-1040503,2216,Zaslavl,Zaslavl,Volhynia,Pale,Kamenets-Podolski,Volhynia,Ukraine SSR,Zaslavl',Kamenets-Podolski,Russian Empire,Soviet Union
619,KVN_NVL_KM,-504571,2219,Iablonka,Wysokie Mazowieckie,Lomza,Congress Poland,Bialystok,Łomża,Białystok,Wysokie Mazowieckie,Wysokie Mazowieckie,,Poland
620,VTB_LPL_KMN,-504592,2221,Jabłonna,Warszawa,Warszawa,Congress Poland,Warsaw,Warszawa,Warszawa,Warsaw,Warszawa,Russian Empire,Poland
621,POD_KMN_KMNT,-1059239,2222,Jabłonów,Kolomyja,Galicia,Galicia,Stanislawow,Galicia,Stanisławów,Kołomyja,Peczeniżyn,,Soviet Union
622,POD_OLG_KMNK,-1059240,2223,Jabłonów,Turka,Galicia,Galicia,Lwow,Galicia,Lwów,Turka,Turka,Austrian Empire,Soviet Union
2644,KIV_CHR_KMNK,-1060613,2225,Zhadova,Storojinet,Bukovina,,Bukovina,Bukovina,Bucovina,Storojinet,Storojineţ,Austrian Empire,Soviet Union
623,VLH_NVG_KMNN,-504667,2226,Jadów,Radzymin,Warszawa,Congress Poland,Warsaw,Warszawa,Warszawa,Radimin,Radzymin,Russian Empire,Poland
624,GLC_LWW_KMN,-1059262,2227,Jagielnica,Czortkow,Galicia,Galicia,Tarnopol,Galicia,Tarnopol,Czortków,Czortków,,Soviet Union
625,SDL_WGR_KMNC,-504803,2229,Ialovka,Volkovysk,Grodno,Pale,Bialystok,Grodno,Białystok,Volkovysk,Wołkowysk,Russian Empire,Poland
626,VLH_KVL_KMNK,-1061265,2235,Janów,Grodek,Galicia,Galicia,Lwow,Galicia,Lwów,Gródek,Gródek Jagielloński,,Soviet Union
627,PTR_PTR_KMNS,-1038001,2236,Janów,Trembowla,Galicia,Galicia,Tarnopol,Galicia,Tarnopol,Trembowla,Trembowla,Austrian Empire,Soviet Union
628,GRD_GRD_KMNK,-505100,2237,Janów Lubelski,Janow,Lublin,Congress Poland,Lublin,Lublin,Lublin,Ianov,Janów,Russian Empire,Poland
629,LBL_LBR_KMNK,-1943656,2239,Ivanovo,Kobrin,Grodno,Pale,Polesie,Grodno,Polesie,Kobrin,Drohiczyn,Russian Empire,Soviet Union
630,GLC_TRN_KMNK,-505021,2240,Ianov,Sokolki,Grodno,Pale,Bialystok,Grodno,Białystok,Sokolki,Sokółka,Russian Empire,Poland
631,PTR_CHN_KMYK,-505080,2241,Janowitz,Znin,Preussen,Prussia,Poznan,Preußen,Poznań,Posen,Żnin,Germany,Poland
632,GLC_LWW_KNCZ,-505075,2242,Janowiec,Kozienice,Radom,Congress Poland,Kielce,Radom,Kielce,Kozenitsy,Kozienice,Russian Empire,Poland
633,CRL_TLS_KNDV,-505175,2243,Jarczów,Tomaszow,Lublin,Congress Poland,Lublin,Lublin,Lublin,Tomashov,Tomaszów,Russian Empire,Poland
634,KIV_KNV_KNV,-505200,2245,Jarotschin,Jarocin,Preussen,Prussia,Poznan,Preußen,Poznań,Posen,Jarocin,Germany,Poland
635,KHR_ANN_KNTK,-505210,2246,Jarosław,Jaroslaw,Galicia,Galicia,Lwow,Galicia,Lwów,Jarosław,Jarosław,,Poland
636,SWL_SNY_KPTS,-1048978,2247,Jaryczów Nowy,Lwow,Galicia,Galicia,Lwow,Galicia,Lwów,Lwów,Lwów,,Soviet Union
637,TRD_SMF_KRSB,-505302,2248,Jasienica,Brzozow,Galicia,Galicia,Lwow,Galicia,Lwów,Brzozów,Brzozów,,Poland
638,WRS_NWM_KRCZ,-1059487,2249,Jasienów Polny,Horodenka,Galicia,Galicia,Stanislawow,Galicia,Stanisławów,Horodenka,Horodenka,Austrian Empire,Soviet Union
639,VTB_LTS_KRSV,-505388,2252,Jaśliska,Sanok,Galicia,Galicia,Lwow,Galicia,Lwów,Sanok,Sanok,Austrian Empire,Poland
640,VLH_KVL_KSHV,-505390,2253,Jasło,Jaslo,Galicia,Galicia,Cracow,Galicia,Kraków,Jasło,Jasło,,Poland
641,VLH_KRM_KTRB,-1059524,2254,Iasnogorodka,Kiev,Kiev,Pale,Kiev,Kiev,Ukraine SSR,Kiev,Kiev,Russian Empire,Soviet Union
642,KIV_ZVN_EKTR,-505405,2255,Jastrow,Walcz,Preussen,Prussia,Posen-West,Preußen,Preußen,Westpreußen,Posen-Westpreußen,,Poland
2748,PRU_OST_KKHM,-505516,2264,Jawor,Schlesien,Prussia,,Lower Silesia,Preußen,Preußen,Schlesien,Niederschlesien,Germany,Poland
643,KVN_KVN_KVN,-3208906,2265,Fridrikhshtadt,Fridrikhshtadt,Courland,Mainland Russia,Zemgale,Courland,Zemgale,Fridrikhshtadt,Jēkabpils,Russian Empire,Soviet Union
644,KVN_VLK_KVRS,,2267,Jawornik Ruski,Dobromil,Galicia,Galicia,Lwow,,,,,,
645,GLC_CRC_KWCZ,-505580,2269,Jaworzno,Chrzanow,Galicia,Galicia,Cracow,Galicia,Kraków,Chrzanów,Chrzanów,,Poland
646,RDM_ILZ_KZNW,-1051255,2270,Jazłowiec,Buczacz,Galicia,Galicia,Tarnopol,Galicia,Tarnopol,Buczacz,Buczacz,Austrian Empire,Soviet Union
647,KIV_BRD_KZTN,-505641,2271,Jedlicze,Krosno,Galicia,Galicia,Lwow,Galicia,Lwów,Krosno,Krosno,Austrian Empire,Poland
648,KLC_PNC_KZMR,-505648,2272,Jedlińsk,Radom,Radom,Congress Poland,Kielce,Radom,Kielce,Radom,Radom,Russian Empire,Poland
649,LBL_PLW_KZMR,-3209027,2275,Iakobshtadt,Fridrikhshtadt,Courland,Mainland Russia,Zemgale,Courland,Zemgale,Fridrikhshtadt,Jēkabpils,Russian Empire,Soviet Union
650,SWL_MRM_KZLV,-505734,2276,Elenovo,Suvalki,Suwalki,Congress Poland,Bialystok,Suwałki,Białystok,Suvalki,Suwałki,Russian Empire,Poland
651,PRU_PSN_KCYN,-505669,2282,Jędrzejów,Jedrzejow,Kielce,Congress Poland,Kielce,Kielce,Kielce,Jędrzejów,Jędrzejów,,Poland
652,KVN_KVN_KDNY,-1947606,2289,Ozernitsa,Slonim,Grodno,Pale,Nowogrodek,Grodno,Nowogródek,Slonim,Słonim,Russian Empire,Soviet Union
653,KVN_RSS_KLMY,-1059772,2290,Jezierzanka,Zloczow,Galicia,Galicia,Tarnopol,Galicia,Tarnopol,Złoczów,Zborów,,Soviet Union
654,GLC_PZN_KLWR,-1049754,2292,Ozeriany,Vladimir-Volynskii,Volhynia,Pale,Volhynia,Volhynia,Wołyń,Vladimir-Volynskii,Kowel,Russian Empire,Soviet Union
655,TRD_KRC_KRCH,-505898,2293,Jeziorna Królewska,Warszawa,Warszawa,Congress Poland,Warsaw,Warszawa,Warszawa,Warsaw,Warszawa,Russian Empire,Poland
656,GLC_CRC_KTY,-1947619,2294,Ozery,Grodno,Grodno,Pale,Bialystok,Grodno,Białystok,Grodna,Grodno,Russian Empire,Soviet Union
657,KHR_KHR_KHRK,-505930,2295,Jeżów,Brzeziny,Piotrkow,Congress Poland,Lodz,Piotrków,Łódż,Breziny,Brzeziny,Russian Empire,Poland
