line_id,jg_id,ejl_line,name,enc_name,jg_name,name1900,name1930,name1945
2147,-536596,6299,Wolbórz,WOLBOZH,Wolborz,Wolbórz,Wolbórz,Wolbórz
2148,-536597,6300,Wolbrom,WOLBROM,Wolbrom,Wolbrom,Wolbrom,Wolbrom
2149,-1951082,6307,Volkovysk,WOLKOWYSK,Vawkavysk,Volkovysk,Wołkowysk,Volkovysk
2150,,6309,Wollin,WOLLIN,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
2677,,6309,Wollin,WOLLIN,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
2151,-536942,6312,Wołomin,WOLOMIN,Wolomin,Wołomin,Wołomin,Wołomin
2152,,6313,Woloska Wies,WOLOSKA WIES,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
2153,-1951028,6314,Volozhin,WOLOZYN,Valozhyn,Volozhin,Wołożyn,Volozhin
2154,-1951450,6315,Volpa,WOLPA,Volpa,Volpa,Wołpa,Volpa
2155,-536969,6316,Wollstein,WOLSZTYN,Wolsztyn,Wollstein,Wolsztyn,Wolsztyn
2156,-534176,6317,Wąchock,WONCHOCK,Wachock,Wąchock,Wąchock,Wąchock
2157,-534481,6318,Vonsevo,WONSEWO,Wasewo,Wąsewo,Wąsewo,Wąsewo
2158,-534510,6319,Vonsosh,WONSOSZ,Wasosz,Wąsosz,Wąsosz,Wąsosz
2159,-534539,6320,Wąwolnica,WONWOLNICA,Wawolnica,Wąwolnica,Wąwolnica,Wąwolnica
2160,-520078,6321,Wormditt,WORMDITT,Orneta,Wormditt,Wormditt,Orneta
2161,-1951469,6323,Vorniany,WORNIANY,Vornyany,Vorniany,Worniany,Vornyany
2162,,6324,Worochta,WOROCHTA,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
2163,-1951494,6325,Voronovo,WORONOWO,Voranava,Voronovo,Woronów,Voronovo
2164,-537105,6327,Wronke,WRONKI,Wronki,Wronke,Wronki,Wronki
2165,-537153,6328,Wreschen,WRZESNIA,Wrzesnia,Wreschen,Września,Września
2166,-1951555,6329,Vseliub,WSIELUB,Vselyub,Vselyub,Wsielub,Vselyub
2167,-1059046,6332,Wulka Mazowiecka,WULKA MAZOWIECKA,Vul'ka Mazovetskaya,Wulka Mazowiecka,Wólka Mazowiecka,Vulka Mazovetskaya
2168,-1059074,6336,Wybranówka,WYBRANOWKA,Vybranivka,Wybranówka,Wybranówka,Vybranovka
2169,-537503,6337,Wyśmierzyce,WYSMIERZYCE,Wysmierzyce,Wyśmierzyce,Wyśmierzyce,Wyśmierzyce
2170,-1059193,6338,Vysotsk,WYSOCK,Vysotsk,Vysotsk,Wysock,Vysotsk
2171,-1047829,6339,Wysocko Niżne,WYSOCKO NIZNE,Nyzhnye Vysotske,Wysocko Niżne,Wysocko Niżne,Nizhneye Vysotskoye
2172,-537567,6341,Wysokie,WYSOKIE,Wysokie,Wysokie,Wysokie,Wysokie
2173,-1951655,6342,Vysoko-Litovsk,WYSOKIE LITEWSKIE,Vysokaye,Visoke Litovsk,Wysokie Litewskie,Vysokoye
2174,-537585,6343,Mazovetsk,WYSOKIE MAZOWIECKIE,Wysokie Mazowieckie,Wysokie Mazowieckie,Wysokie Mazowieckie,Wysokie Mazowieckie
2175,-537623,6344,Wyszków,WYSZKOW,Wyszkow,Wyszków,Wyszków,Wyszków
2176,-537630,6345,Wyszogród,WYSZOGROD,Wyszogrod,Wyszogród,Wyszogród,Wyszogród
2177,-1059142,6347,Vyshgorodok,WYZHGRODEK,Vyshhorodok,Vyshgorodok,Wyżgródek,Vyshgorodok
2178,-1059277,6349,Iagotino,YAGOTIN,Yahotyn,Yagotin,Yagotin,Yagotin
2179,-1059331,6350,Ialta,YALTA,Yalta,Yalta,Yalta,Yalta
2180,-1059339,6351,Ialtushkov,YALTUSHKOV,Yaltushkiv,Yaltushkov,Yaltushkov,Yaltushkov
2181,-1059357,6352,Iampol,YAMPOL (I),Yampil,Yampol,Yampol',Yampol'
2182,-1059361,6353,Iampol,YAMPOL (II),Yampil,Yampol,Yampol,Yampol'
2183,-1951751,6354,Ianovichi,YANOVICHI,Yanovichi,Yanovichi,Yanovichi,Yanovichi
2184,-1040333,6356,Ianushpol,YANUSHPOL,Ivanopil',Yanushpol,Yanushpol,Ivanopol'
2185,-3039341,6357,Iartsev Perevoz,YARCEVO,Yartsevo,Yartsevo,Yartsevo,Yartsevo
2186,-1059426,6358,Iarmolintsy,YARMOLINTSY,Yarmolyntsi,Yarmolintsy,Yarmolintsy,Yarmolintsy
2187,-1059455,6360,Iaruga,YARUGHA,Yaruha,Yaruga,Yaruga,Yaruga
2188,-1059464,6361,Iaryshev,YARYSHEV,Yaryshiv,Yaryshev,Yaryshev,Yaryshev
2189,-1059485,6363,Iasinovo,YASENEVO,Yasenovo Vtoroye,Yasinovo,Yasenevo,Yasenovo Vtoroye
2190,-1050797,6365,Efingar,YEFINGAR,Plyushchivka,Yefingar,Yefingar,Plyushchevka
2191,-1059762,6369,Evpatoriia,YEVPATORIA,Yevpatoriya,Yevpatoria,Yevpatoria,Yevpatoriya
2192,-1049752,6371,Ozerany,YEZIORANY,Ozeryany,Ozeryany,Ozierany,Ozeryany
2193,-2620821,6373,Illoki,YLAKIAI,Ylakiai,Illoki,Ylakiai,Ylakiai
2194,-1951925,6375,Iukhovichi,YUKHOVICHI,Yukhavichy,Yukhovichi,Yukhovichi,Yukhovichi
2195,-1951936,6376,Iurevichi Stan I,YUREVICHI,Yurevichi,Yurevichi,Yurevichi,Yurevichi
2196,-1054594,6379,Iustingrad,YUSTYNGRAD-SOKOLKA,Sokolivka,Sokolovka,Sokolovka,Sokolovka
2197,-1040217,6380,Iuzefpol Liudvinka,YUZEFPOL,Yosypivka,Ludvinka,Yuzefpol,Iosipovka
2198,-1058044,6383,Żabie,ZABIE,Verkhovyna,Żabie,Żabie,Zhab'ye
2199,-1952561,6384,Zhabinka,ZABINKA,Zhabinka,Zhabinka,Żabinka,Zhabinka
2200,-1059902,6386,Zabłotów,ZABLOTOW,Zabolotiv,Zabłotów,Zabłotów,Zabolotov
2201,-537805,6387,Zabludovo,ZABLUDOW,Zabludow,Zabluduv,Zabłudów,Zabłudów
2202,-1060609,6389,Zhabotin,ZABOTIN,Zhabotyn,Zhabotin,Zhabotin,Zhabotin
2203,-1059966,6396,Zagnitkov,ZAGNITKOV,Zahnitkiv,Zagnitkov,Zagnitkov,Zagnitkov
2204,-538048,6397,Zagórów,ZAGOROW,Zagorow,Zagórów,Zagórów,Zagórów
2205,-538051,6398,Zagórz,ZAGORZ,Zagorz,Zagórz,Zagórz,Zagórz
2206,-538085,6400,Zagórze,ZAGORZE (II),Zagorze,Zagórze,Zagórze,Zagórze
2207,-3044014,6402,Zakharino,ZAKHARINO,Zakharino,Zakharino,Zakharino,Zakharino
2208,-538214,6404,Zakliczyn,ZAKLICZYN,Zakliczyn,Zakliczyn,Zakliczyn,Zakliczyn
2209,-538216,6405,Zaklików,ZAKLIKOW,Zaklikow,Zaklików,Zaklików,Zaklików
2210,-538221,6406,Zakopane,ZAKOPANE,Zakopane,Zakopane,Zakopane,Zakopane
2211,-538250,6407,Zakroczym,ZAKROCZYM,Zakroczym,Zakroczym,Zakroczym,Zakroczym
2212,-538328,6408,Zakrzówek,ZAKRZOWEK,Zakrzowek,Zakrzówek,Zakrzówek,Zakrzówek
2213,-1060041,6413,Zaleszczyki,ZALESZCZYKI,Zalishchyky,Zaleszczyki,Zaleszczyki,Zaleshchiki
2214,-1060080,6414,Założce,ZALOZCE,Zaliztsi,Założce,Założce,Zalozhtsy
2215,,6416,Zalukiew,ZALUKIEW,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
2216,-538544,6419,Zambrov,ZAMBROW,Zambrow,Zambrów,Zambrów,Zambrów
2217,-517039,6420,Modliborzyce,ZAMEK MODLIBORZYCKI,Modliborzyce,Modliborzyce,Modliborzyce,Modliborzyce
2218,-1060103,6421,Zamiehov,ZAMIEKHOV,Zamikhiv,Zamiekhov,Zamiekhov,Zamekhov
2219,-538587,6422,Zamość,ZAMOSC,Zamosc,Zamość,Zamość,Zamość
2634,,6423,Zamostea,ZAMOSTEA,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
2220,-1060168,6428,Aleksandronevsk,ZAPOROZHE,Zaporizhzhya,Aleksandrovsk,Zaporozh'ye,Zaporozh'ye
2221,-2620892,6430,Novoaleksandrovsk,ZARASAI,Zarasai,Novo-Aleksandrovsk,Zarasai,Zarasai
2222,-538700,6431,Zaremby Kostelne,ZAREMBY KOSCIELNE,Zareby Koscielne,Zaręby Kościelne,Zaręby Kościelne,Zaręby Kościelne
2223,-2620899,6432,Zhareny,ZARENAI,Zarenai,Zhareny,Žarėnai,Žarėnai
2224,-538709,6433,Żarki,ZARKI,Zarki,Żarki,Żarki,Żarki
2225,-538719,6435,Żarnowiec,ZARNOWIEC,Zarnowiec,Żarnowiec,Żarnowiec,Żarnowiec
2226,-538749,6436,Zarszyn,ZARSZYN,Zarszyn,Zarszyn,Zarszyn,Zarszyn
2227,-1060624,6439,Zhashkov,ZASHKOV,Zhashkiv,Zhashkov,Zhashkov,Zhashkov
2228,-1952405,6440,Zaskevichi,ZASKIEWICZE,Zaskevichi,Zaskevichi,Zaśkiewicze,Zaskevichi
2229,-1952408,6441,Zaslavl,ZASLAVL,Zaslawye,Zaslavl,Zaslavl,Zaslavl
2230,-2620911,6442,Zhosli,ZASLIAI,Zasliai,Zhosli,Žasliai,Žasliai
2618,-1060291,6443,Zastavna,ZASTAVNA,Zastavna,Zastawna,Zastavna,Zastavna
2231,-1060308,6446,Zatishe,ZATISHIE,Zatish'ye,Zatish'ye,Zatish'ye,Zatish'ye
2232,-538878,6447,Zator,ZATOR,Zator,Zator,Zator,Zator
2233,-1952450,6449,Zaverezhe,ZAVEREZHYE,Zaverezh'ye,Zaverezh'ye,Zaverezh'ye,Zaverezh'ye
2234,-1060342,6453,Zawałow,ZAWALOW,Zavalov,Zawałow,Zawałow,Zavalov
2235,-539028,6455,Zawichost,ZAWICHOST,Zawichost,Zawichost,Zawichost,Zawichost
2236,-539039,6456,Zawiercie,ZAWIERCIE,Zawiercie,Zawiercie,Zawiercie,Zawiercie
2237,-539081,6458,Zawoja,ZAWOJ,Zawoja,Zawoja,Zawoja,Zawoja
2238,-539148,6460,Zboina,ZBOJNIA,Zbojna,Zbójna,Zbójna,Zbójna
2239,-539107,6461,Bentschen,ZBONSZYN,Zbaszyn,Bentschen,Zbąszyń,Zbąszyń
2240,-1060420,6463,Zborów,ZBOROW,Zboriv,Zborów,Zborów,Zborov
2241,-539187,6465,Zbuczyn,ZBUCZYN,Zbuczyn,Zbuczyn,Zbuczyn,Zbuczyn
2242,-1060437,6467,Zdolbunovo,ZDOLBUNOW,Zdolbunov,Zdolbunov,Zdołbunów,Zdolbunov
2243,-539274,6468,Zduńska Wola,ZDUNSKA WOLA,Zdunska Wola,Zduńska Wola,Zduńska Wola,Zduńska Wola
2244,-1942808,6469,Diatlovo,ZDZIECIOL,Dzyatlava,Dyatlovo,Zdzięcioł,Dyatlovo
2245,-2620933,6473,Zheimeli,ZEIMELIS,Zeimelis,Zheimeli,Žeimelis,Žeimys
2246,-539447,6475,Żelechów,ZELECHOW,Zelechow,Żelechów,Żelechów,Żelechów
2247,-1060482,6476,Zelenoe-Pole,ZELENOPOLE,Zelenopol'ye,Zelenopole,Zelenopole,Zelënopol’ye
2248,-539502,6479,Zelów,ZELOW,Zelow,Zelów,Zelów,Zelów
2249,-2620949,6483,Pozelve,ZELVA,Zelva,Podzelva,Želva,Želva
2250,-1952542,6484,Zelva,ZELWA,Zelva,Zelva,Zelwa,Zel'va
2251,-2620955,6485,Aleksandriia,ZEMAICIU-NAUMIESTIS,Zemaiciu Naumiestis,Aleksandrovsk,Žemaičių Naumiestis,Žemaičių Naumiestis
2252,-1952547,6486,Zembin,ZEMBIN,Zembin,Zembin,Zembin,Zembin
2253,-539594,6496,Zgierz,ZGIEZH,Zgierz,Zgierz,Zgierz,Zgierz
2598,-2277670,6497,Zgurita,ZGURITA,Zgurita,Zguritsa,Zguriţa,Zguritsa
2254,-537811,6498,Żabno,ZHABNO,Zabno,Żabno,Żabno,Żabno
2255,-1060603,6499,Zhabokrich,ZHABOKRICH,Zhabokrich,Zhabokrich,Zhabokrich,Zhabokrich
2256,-538715,6500,Żarnów,ZHARNOW,Zarnow,Żarnów,Żarnów,Żarnów
2257,-527025,6502,Rzgów,ZHGOW,Rzgow,Rzgów,Rzgów,Rzgów
2258,-1952659,6503,Zhitkovichi,ZHITKOVICHI,Zhytkavichy,Zhitkovichi,Zhitkovichi,Zhitkovichi
2259,-1060903,6504,Zhitomir,ZHITOMIR,Zhytomyr,Zhitomir,Zhitomir,Zhitomir
2260,-1952668,6506,Zhlobin,ZHLOBIN,Zhlobin,Zhlobin,Zhlobin,Zhlobin
2261,-1060754,6507,Zhmerinka,ZHMERINKA,Zhmerynka,Zhmerinka,Zhmerinka,Zhmerinka
2262,-519166,6509,Żmigród Nowy,ZHMIGROD NOWY,Nowy Zmigrod,Żmigród Nowy,Żmigród Nowy,Żmigród Nowy
2263,,6510,Zhnin,ZHNIN,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
2264,-540005,6511,Żółkiewka,ZHOLKIEWKA,Zolkiewka,Żółkiewka,Żółkiewka,Żółkiewka
2265,-540028,6512,Żołynia,ZHOLYNIA,Zolynia,Żołynia,Żołynia,Żołynia
2266,-1952720,6515,Starye Zhuravichi,ZHURAVICHI,Zhuravichi,Zhuravichi,Zhuravichi,Zhuravichi
2267,-1060900,6516,Zhvanets,ZHVANIEC,Zhvanets,Zhvanets,Zhvanets,Zhvanets
2268,-540339,6517,Żyrardów,ZHYRARDOW,Zyrardow,Żyrardów,Żyrardów,Żyrardów
2269,-540364,6518,Żywiec,ZHYWIEC,Zywiec,Żywiec,Żywiec,Żywiec
2270,-2620996,6520,Zhidyki,ZIDIKAI,Zidikai,Zhidyki,Židikai,Židikai
2271,,6523,Zielona,ZIELONA,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
2272,-539759,6524,Zieluń,ZIELUN,Zielun,Zieluń,Zieluń,Zieluń
2273,-2621005,6527,Zhizhmore,ZIEZMARIAI,Ziezmariai,Zhizhmory,Žiežmariai,Žiežmariai
2274,-1060918,6531,Zinkov,ZINKOV (I),Zinkiv,Zinkov,Zinkov,Zin'kov
2275,-1060577,6532,Zenkov,ZINKOV (II),Zinkiv,Zenkov,Zinkov,Zen'kov
2276,,6533,Zinten,ZINTEN,Kolonia Izaaka,Kolonia Izaaka,Kolonia Izaaka,
2277,-1060929,6537,Zlatopol,ZLATOPOL,Zlatopil',Zlatopol,Zlatopol',Zlatopol'
2278,-539844,6540,Złoczew,ZLOCHEW,Zloczew,Złoczew,Złoczew,Złoczew
2279,-1060974,6541,Złoczów,ZLOCZOW,Zolochiv,Złoczów,Złoczów,Zolochev
2280,-1060993,6542,Złotniki,ZLOTNIKI,Zolotnyky,Złotniki,Złotniki,Zolotniki
2281,-3047995,6543,Zlynka,ZLYNKA,Zlynka,Zlynka,Zlynka,Zlynka
2282,-1060951,6545,Znamenka,ZNAMENKA,"Znam""""Yanka",Znamenka,Znamenka,Znamenka
2283,-1060970,6547,Sofievka,ZOFJOWKA,Zofyuvka,Sofievka,Zofjówka,Zof'yuvka
2284,-1060777,6548,Żółkiew,ZOLKIEW,Zhovkva,Żółkiew,Żółkiew,Zhovkva
2285,-1060995,6549,Zolotonosha,ZOLOTONOSHA,Zolotonosha,Zolotonosha,Zolotonosha,Zolotonosha
2286,-1060779,6550,Żołtańce,ZOLTANCE,Zhovtantsi,Żołtańce,Żołtańce,Zhovtantsy
2287,-1952611,6551,Zheludok,ZOLUDEK,Zheludok,Zheludok,Żołudek,Zheludok
2288,-1036071,6552,Bolshoi Zheludsk,ZOLUDZK,Bol'shoy Zhelutsk,Kolonie Zoludsk,Żoludzk Wielki,Bolshoy Zoludsk
2289,-537776,6553,Ząbkowice,ZOMBKOWICE,Zabkowice,Ząbkowice,Ząbkowice,Ząbkowice
2729,-493258,6563,Biala Prudnicka,ZUELZ,Biala Prudnicka,Zülz,Zülz,Biała
2290,-540192,6570,Żuromin,ZUROMIN,Zuromin,Żuromin,Żuromin,Żuromin
2291,-1060886,6571,Żurów,ZUROW,Zhuriv,Żurów,Żurów,Zhurov
2292,-1061067,6573,Zvenigorodka,ZVENIGORODKA,Zvenyhorodka,Zvenigorodka,Zvenigorodka,Zvenigorodka
2293,-540262,6581,Zwoleń,ZWOLEN,Zwolen,Zwoleń,Zwoleń,Zwoleń
2294,-1952639,6583,Żydaczów,ZYDACZOW,Zhydachiv,Żydaczów,Żydaczów,Zhidachov
2295,-540274,6584,Żychlin,ZYKHLIN,Zychlin,Żychlin,Żychlin,Żychlin
2296,-1048981,6585,Staryi Zhivotov,ZYVOTOV,Zhyvotiv,Zhivotov Stary,Zyvotov,Zhivotov
2574,-529478,,Sosnovitse,,Sosnowiec,Sosnowiec,Sosnowiec,Sosnowiec
2327,-1044147,,Kupichev,,Kupychiv,Kupichov,Kupiczów,Kupichov
2297,-507997,,Klodava,,Klodawa,Kłodawa,Kłodawa,Kłodawa
2298,-508184,,Knyshin,,Knyszyn,Knyshin,Knyszyn,Knyszyn
2299,-1044418,,Lapovtsy,,Lanivtsi,Lanovtsy,Łanowce,Lanovtsy
2310,-1039243,,Golta,,Holta,Golta,Golta,Golta
2317,-1944313,,Kniazhitsy,,Knyazhitsy,Knyazhitsy,Knyazhitsy,Knyazhitsy
2318,-2886141,,Bezhitsa,,Bezhitsa,Bezhitsa,Bezhitsa,Bezhitsa
2326,-1947528,,Ostrovets,,Astravyets,Ostrovets,Ostrowiec,Ostrovets
2509,-496725,,Kholm,,Chelm,Chełm,Chełm,Chełm
2510,-535957,,Vlotslavek,,Wloclawek,Włocławek,Włocławek,Włocławek
2300,-2620954,,Kalvariia,,Zemaiciu Kalvarija,Kalvariya Zhamot,Žemaičių Kalvarija,Žemaičių Kalvarija
2301,-1949759,,Smorgon,,Smarhon,Smorgon,Smorgonie,Smorgon'
2511,-2983519,,Pochep,,Pochep,Pochëp,Pochëp,Pochëp
2512,-500435,,Dzialoshin,,Dzialoszyn,Działoszyn,Działoszyn,Działoszyn
2513,-533699,,Tushin,,Tuszyn,Tuszyn,Tuszyn,Tuszyn
2302,-529368,,Solets,,Solec,Solec,Solec,Solec
2303,-1048276,,Novograd-Volynsk,,Novohrad Volynskyy,Novograd Volynskij,Novograd Volynskiy,Novograd Volynskiy
2304,-1043042,,Frampol,,Kosohirka,Frampol,,Kosogorka
2514,-2618589,,Urdomin,,Rudamina,Urdomin,Rudamina,Rudamina
2307,-2929489,,Klintsy,,Klintsy,Klintsy,Klintsy,Klintsy
2308,-3013474,,Surazh,,Surazh,Surazh,Surazh,Surazh
2309,-526545,,Vladislavov,,Russocice,Russocice,Russocice,Russocice
2515,-1051094,,Pokotilovka,,Pokotylivka,Pokotilovka,Pokotilovka,Pokotilovka
2516,-1052273,,Rogachev,,Rohachiv,Rogachev,Rogachev,Rogachëv
2305,-1947241,,Okmianitsa,,Okmyanitsa,Okmyanitsa,Okmianica,Okmyanitsa
2306,-507980,,Klobutsko,,Klobuck,Kłobuck,Kłobuck,Kłobuck
2311,-2276195,,Tuzora,,Calarasi,Tuzora,Călăraşi-Târg,Kalarash
2312,-514799,,Liututov,,Lututow,Lututów,Lututów,Lututów
2313,-1043129,,Birzula,,Kotovsk,Birzula,Birzula,Kotovsk
2314,-498439,,Chenstokhov,,Czestochowa,Częstochowa,Częstochowa,Częstochowa
2315,-406411,,Frunzovka,,,,,
2316,-508156,,Klvov,,Klwow,Klwów,Klwów,Klwów
2517,-538048,,Zagurov,,Zagorow,Zagórów,Zagórów,Zagórów
2518,-2615788,,Kriuki,,Kriukai,Kruki,Kriūkai,Kriūkai
2319,-519690,,Olesnitsa,,Olesnica,Oleśnica,Oleśnica,Oleśnica
2320,-2615855,,Kukechiai,,Kukeciai,Kukechyay,Kukečiai,Kukečiai
2321,-514033,,Lopennik,,Lopiennik Gorny,Łopiennik Górny,Łopiennik Górny,Łopiennik Górny
2322,-1947367,,Orekhi,,Orekhovsk,Orekhi / Vydritsa,Orekhi Vydritsa,Orekhovsk
2323,-1949630,,Slavnia,,Slavnya,Slavnya,Slavnya,Slavnya
2324,-1045593,,Malaia Glusha,,Mala Hlusha,Glusha Mala,Mała Hłusza,Malaya Glusha
2325,-532887,,Tlushch,,Tluszcz,Tłuszcz,Tłuszcz,Tłuszcz
2328,-2276004,,Ataki,,Otaci,Ataki,Otaci-Târg,Ataki
2329,-2276050,,Baimakliia,,Baimaclia,Baymakliya,Baimaclia,Baymakliya
2330,-1047737,,Bairamcha,,Mykolayivka Novorosiyska,Bairamcha,Bairamcea,Nikolayevka-Novorossiyskaya
2331,-2276674,,Gancheshty,,Hincesti,Ganchesty,Hânceşti,Kotovskoye
2332,-2276193,,Kagul,,Cahul,Kagul,Cahul,Kagul
2333,-1042180,,Klishkovtsy,,Klishkivtsi,Klishkovtsy,Clişcăuţi,Klishkovtsy
2334,-2276643,,Korneshty,,Cornesti,Korneshty,Corneşti,Korneshty
2335,-2276246,,Kriulian,,Criuleni,Kriulyany,Criuleni,Criuleni
2336,-1041922,,Kyliia,,Kiliya,Kiliya,Chilia Nouă,Kiliya
2337,-2277041,,Olishkany,,Oliscani,Olishkany,Olişcani,Olishkany
2338,-2277098,,Petrovka,,Petrovca,Petrovka,Petrovca,Petrovka
2339,-2277117,,Pogorno-Rezesh,,Pohoarna,Pogorno-Rozesh,Pohorna-Răzeşi,Pogorna
2340,-2277194,,Rezena,,Rezina,Rezina,Rezina-Târg,Rezina
2341,-2276041,,Romanovka,,Basarabeasca,Romanovka,Romanovca,Romanovka
2342,-2277207,,Ruda,,Rudi,Rudi,Rudi,Rud'
2343,-2277215,,Ryshkonovka,,Riscani,Ryshkanovka,Râşcani,Ryshkany
2345,-1056051,,Tatarbunary,,Tatarbunary,Tatarbunary,Tatarbunar,Tatarbunary
2346,-2277454,,Teleneshty,,Telenesti,Teleneshty,Teleneşti,Teleneshty
2347,-2277531,,Ungeny,,Ungheni,Ungeny,Ungheni-Târg,Ungheni
2348,-1035043,,Baturin,,Baturyn,Baturin,Baturin,Baturin
2349,-3211832,,Popervale,,Popervale,,Popervāle,Popervāle
2350,-3213304,,Subbat,,Subate,Subate,Subate,Subate
2351,-2625948,,Tula,,Tuula,Tula,Tuula,Tuula
2352,-1948550,,Bluden,,Pyershamayskaya,Bluden,Błudeń,Bluden
2353,-1943667,,Ivatsevichi,,Ivatsevichy,Ivatsevichi,Iwacewicze,Ivatsevichi
2354,-1946560,,Motol,,Motol,Motol,Motol,Motol'
2355,-516154,,Nezbudka,,Michalowo,Mikhalovo,Michałowo,Michałowo
2356,-512250,,Lendek,,Ladek,Lądek,Lądek,Lądek
2357,-520298,,Osiakov,,Osjakow,Osjaków,Osiaków,Osjaków
2358,-535503,,Vilchin,,Wilczyn,Wilczyn,Wilczyn,Wilczyn
2359,-2923066,,Kazan,,Kazan,Kazan,Kazan,Kazan'
2360,-505669,,Andreev,,Jedrzejow,Jędrzejów,Jędrzejów,Jędrzejów
2361,-14163029,,Ignatovka,,,,,
2362,-1040299,,Ivanka,,Ivan'ky,Ivan’ka,Ivan’ki,Ivan’ki
2363,-1042649,,Konela,,Konela,Konela,Konela,Konela
2364,-1043201,,Koshevata,,Kivshovata,Koshevata,Koshevatoye,Kovshevataya
2365,-1046393,,Medvin,,Medvin,Medvin,Medvin,Medvin
2366,-1051061,,Pogoriela,,Pohorila,Pogorela,Pogorela,Pogorelaya
2367,-1052418,,Rassava,,Rosava,Rossava,Rossava,Rossava
2368,-1055902,,Tagancho,,Tahancha,Tagancha,Tagancha,Tagancha
2369,-2614318,,Gelazhai,,Geleziai,Gelazhyay,Geležiai,Geležiai
2370,-2615131,,Iuzhinty,,Juzintai,Yuzhinty,Jūžintai,Jūžintai
2371,-2615336,,Karklenai,,Karklenai,Karklenay,Karklėnai,Karklėnai
2372,-2615611,,Kirkliai,,Kirkilai,Kirklyay,Kirkilai,Kirkilai
2373,-2615703,,Klikoli,,Klykoliai,Klikoli,Klykoliai,Klykoliai
2374,-2616013,,Kvetki,,Kvetkai,Kvetki,Kvetkai,Kvetkai
2375,-2616166,,Liatskovo,,Leckava,Liatzkova,Leckava,Leckava
2376,-2616768,,Mikhalishki,,Mikaliskis,Mikhalishki,Mikališkis,Mikališkis
2377,-2616998,,Novoe-Miesto,,Naujamiestis,Novoe Mesto,Naujamiestis,Naujamiestis
2378,-2617611,,Pomushy,,Pamusis,Pomushi,Pamūšis,Pamūšis
2379,-2617660,,Popel,,Papilys,Popel',Papilys,Papilys
2380,-2618095,,Potsuneli,,Pociuneliai,Potsuneli,Pociūnėliai,Pociūnėliai
2381,-2618735,,Shakina,,Sakyna,Shakina,Šakyna,Šakyna
2382,-2619169,,Shubaichai,,Siubaiciai,Shubaychyay,Šiubaičiai,Šiubaičiai
2383,-2619362,,Smilgiai,,Smilgiai,Smilgyay,Smilgiai,Smilgiai
2384,-2619811,,Toviany,,Taujenai,Tovyany,Taujėnai,Taujėnai
2385,-2619930,,Troupy,,Traupis,Troupy,Traupis,Traupis
2386,-2620612,,Viliampolskoe,,Vilijampole,Vilyampolskaya,Vilijampolė,Vilijampolė
2387,-1952253,,Zamoshie,,Zamoshye,Zamoshye,Zamosze,Zamosh'ye
2388,-1952342,,Zarachie,,Zarachye,Zarach'ye,Zaracze,Zarach'ye
2389,-2620941,,Zheim,,Zeimiai,Žeimiai,Žeimiai,Žeimiai
2390,-3210145,,Lazdon,,Lazdona,Lazdona,Lazdona,Lazdona
2391,-538998,,Zavady,,Zawady,Zawady,Zawady,Zawady
2392,-506025,,Iuzefov,,Jozefow Nad Wisla,Józefów,Józefów,Józefów
2393,-496776,,Khlaniuv,,Chlaniow,Chłaniów,Chłaniów,Chłaniów
2394,-524699,,Rakhov,,Rachow,Rachów,Rachów,Rachów
2395,-515029,,Tatary,,Majdanek,Tatary (Lublin),Majdanek,Majdanek
2396,-534539,,Vonvolnitsa,,Wawolnica,Wąwolnica,Wąwolnica,Wąwolnica
2397,-539336,,Zdilovitse,,Zdzilowice,Zdziłowice,Zdziłowice,Zdziłowice
2398,-540233,,Zvierinets,,Zwierzyniec,Zwierzyniec,Zwierzyniec,Zwierzyniec
2399,-1941181,,Bielogusha,,Belogusha,Belogusha,Białohusza,Belogusha
2400,-1941442,,Bogushevichi,,Bahushevichy,Bogushevichi,Bogushevichi,Bogushevichi
2401,-1942493,,Dolmatovshchina,,Dolmatovshchina,Dolmatovshchina,Dołmatowszczyzna,Dolmatovshchina
2402,-1038195,,Drozdin,,Drozdin,Drozdin,Drozdyń,Drozdin
2403,-1951881,,Eremichi,,Yaremichy,Yeremichi,Jeremicze,Yeremichi
2404,-1942975,,Gaino,,Hajna,Gayna,Gayna,Gayna
2405,-1943750,,Kamen,,Kamen',Kamen,Kamień,Kamen'
2406,-1946177,,Meleshkovichi,,Meleshkovichi,Meleshkovichi,Meleshkovichi,Meleshkovichi
2407,-1047431,,Nobel,,Nobel,Nobel,Nobel,Nobel'
2408,-1948689,,Romel,,Remel,Romel',Remel,Remel'
2409,-1949576,,Skovshin,,Skavshin,Skavshin,Skavshin,Skavshin
2410,-1950743,,Tsyrin,,Tsirin,Tsirin,Cyryn,Tsirin
2411,-1949374,,Shepelevichi,,Shepelevichi,Shepelevichi,Shepelevichi,Shepelevichi
2412,-2960561,,Moskva,,Moskva,Moskva,Moskva,Moskva
