code,id,name,dist,prov,code_prov,code_dist
MRM_MRM_RZVL,-1168939,Rozavlea,Máramaros,Maramaros,,
MLD_NMT_RZNV,-1168941,Roznov,Neamţ,Moldavia,,
MRM_MRM_RSCV,-1169076,Ruscova,Máramaros,Maramaros,,
MRM_MRM_SCL,-1169167,Sacel,Máramaros,Maramaros,,
KRS_BHR_SCN,-1169190,Sacueni,Bihar,Korosvidek,,
KRS_BHR_SLRD,-1169244,Salard,Bihar,Korosvidek,,
BNT_KRS_SLBG,-1169265,Salbagel,Krassó-Szörény,Banat,,
MRM_MRM_SLST,-1169345,Salistea De Sus,Máramaros,Maramaros,,
KRS_BHR_SLST,-1169353,Saliste Pomezeu,Bihar,Korosvidek,,
KRS_BHR_SLNT,-1169358,Salonta,Bihar,Korosvidek,,
ERD_TRD_SNDL,-1169386,Sandulesti,Torda-Aranyos,Erdely,,
MRM_SZT_SNSL,-1169391,Sanislau,Szatmár,Maramaros,,
MRM_MRM_SPNT,-1169411,Sapinta,Máramaros,Maramaros,,
MRM_MRM_SRS,-1169431,Sarasau,Máramaros,Maramaros,,
BNT_TRN_SRVL,-1169474,Saravale,Torontál,Banat,,
ERD_SZL_SRMS,-1169517,Sarmasag,Szilágy,Erdely,,
ERD_KLZ_SRMS,-1169519,Sarmasel,Kolozs,Erdely,,
ERD_KLZ_SRMS2,-1169521,Sarmasu,Kolozs,Erdely,,
ERD_SZL_SSRM,-1169551,Sasarm,Szolnok-Dobaka,Erdely,,
BNT_TMS_STCH,-1169587,Satchinez,Temes,Banat,,
MRM_SZT_STMR,-1169614,Satu Mare,Szatmár,Maramaros,,
MRM_MRM_STSG,-1169699,Satu Sugatag,Máramaros,Maramaros,,
MLD_DRH_SVN,-1169730,Saveni,Dorohoi,Moldavia,,
MLD_IS_SCLN,-1169920,Sculeni,Iaşi,Moldavia,,
MRM_SZT_SN,-1170052,Seini,Szatmár,Maramaros,,
KRS_ARD_SLS,-1170065,Seleus,Arad,Korosvidek,,
ERD_NGY_SLS,-1170068,Seleusu,Nagy-Küküllö,Erdely,,
ERD_NGY_SLST,-1170071,Selistat,Nagy-Küküllö,Erdely,,
ERD_HRM_SFNT,-1170186,Sfintu Gheorghe,Háromszek,Erdely,,
ERD_SZB_SB,-1170221,Sibiu,Szeben,Erdely,,
ERD_SZL_SC,-1170227,Sic,Szolnok-Doboka,Erdely,,
MRM_MRM_S,-1170248,Sieu,Máramaros,Maramaros,,
ERD_SZL_SMGH,-1170251,Sieu Magherus,Szolnok-Doboka,Erdely,,
MRM_MRM_SGHT,-1170262,Sighetu Marmatiei,Máramaros,Maramaros,,
ERD_NGY_SGHS,-1170266,Sighisoara,Nagy-Küküllö,Erdely,,
KRS_BHR_SMBT,-1170345,Simbata,Bihar,Korosvidek,,
KRS_BHR_SMN,-1170371,Simian,Bihar,Korosvidek,,
ERD_SZL_SMLS,-1170388,Simleu Silvaniei,Szilágy,Erdely,,
WLL_PRH_SN,-1170398,Sinaia,Prahova,Wallachia (Greater),,
ERD_ALS_SNCR,-1170418,Sincrai,Alsó-Fehér,Erdely,,
ERD_MRS_SNGR,-1170457,Singeorgiu De Padure,Maros-Torda,Erdely,,
ERD_BSZ_SNGR,-1170460,Singeorz Bai,Besztercze-Naszöd,Erdely,,
ERD_KS_SNMC,-1170496,Sinmiclaus,Kis-Küküllö,Erdely,,
BNT_TRN_SNNC,-1170516,Sinnicolau Mare,Torontál,Banat,,
ERD_SZL_SNPT,-1170533,Sinpetru Almassului,Szolnok-Dobaka,Erdely,,
ERD_SZL_SNTR,-1170573,Sintereag,Szolnok-Dobaka,Erdely,,
MRM_MRM_SRB,-1170646,Sirbi,Máramaros,Maramaros,,
MLD_IS_SRC,-1170656,Sirca,Iaşi,Moldavia,,
BKV_SRT_SRT,-1170659,Siret,Sereth,Bukovina,63,7
WLL_PRH_SLNC,-1170715,Slanic,Prahova,Wallachia (Greater),,
WLL_OLT_SLTN,-1170723,Slatina,Olt,Wallachia (Greater),,
ERD_BSZ_SLTN,-1170736,Slatinita,Besztercze-Naszód,Erdely,,
MRM_MRM_SLTR,-1170741,Slatioara,Máramaros,Maramaros,,
WLL_ILM_SLBZ,-1170775,Slobozia,Ialomiţa,Wallachia (Greater),,
KRS_BHR_SM,-1170963,Soimi,Bihar,Korosvidek,,
BKV_RDT_SLC,-1170982,Solca,Radautz,Bukovina,63,8
MRM_SZT_SLDB,-1170989,Solduba,Szatmár,Maramaros,,
MRM_SZT_SMCT,-1171016,Somcuta Mare,Szatmár,Maramaros,,
ERD_SZL_SMSO,-1171025,Somes Odorhei,Szilágy,Erdely,,
ERD_SZL_SPRM,-1171123,Spermezeu,Szolnok-Dobaka,Erdely,,
MLD_BTS_STFN,-1171260,Stefanesti,Botoşani,Moldavia,,
ERD_SZL_STRC,-1171398,Stirciu,Szilágy,Erdely,,
MLD_BTS_STRS,-1171463,Storesti,Botoşani,Moldavia,,
BKV_RDT_STRJ,-1171482,Straja,Radautz,Bukovina,63,8
ERD_ALS_STRM,-1171512,Stremt,Alsó-Fehér,Erdely,,
MRM_MRM_STRM,-1171548,Strimtura,Máramaros,Maramaros,,
BKV_KMP_STLP,-1171595,Stulpicani,Kimpolung,Bukovina,63,1
BKV_SCZ_SCV,-1171644,Suceava,Suczawa,Bukovina,63,10
BKV_RDT_SCVT,-1171651,Sucevita,Radautz,Bukovina,63,8
DBR_TLC_SLN,-1171706,Sulina,Tulcea,Dobruja,,
MLD_BTS_SLTT,-1171710,Sulita Tirg,Botoşani,Moldavia,,
KRS_BHR_SPLC,-1171734,Suplacu De Barcau,Bihar,Korosvidek,,
ERD_SZL_SPRD,-1171738,Supuru De Jos,Szilágy,Erdely,,
ERD_SZL_SRDC,-1171767,Surduc,Szolnok-Dobaka,Erdely,,
ERD_SZL_TSND,-1172027,Tasnad,Szilágy,Erdely,,
ERD_TRD_TRN,-1172099,Taureni,Torda-Aranyos,Erdely,,
MLD_NMT_TZL,-1172119,Tazlau,Neamţ,Moldavia,,
ERD_KLZ_TC,-1172125,Teaca,Kolozs,Erdely,,
MLD_TCC_TCC,-1172141,Tecuci,Tecuci,Moldavia,,
ERD_ALS_TBR,-1172313,Tibru,Alsó-Fehér,Erdely,,
KRS_BHR_TGNS,-1172364,Tiganestii De Cris,Bihar,Korosvidek,,
KRS_BHR_TLGD,-1172392,Tileagd,Bihar,Korosvidek,,
KRS_BHR_TLCS,-1172394,Tilecus,Bihar,Korosvidek,,
BNT_TMS_TMSR,-1172411,Timisoara,Temes,Banat,,
KRS_BHR_TNC,-1172426,Tinca,Bihar,Korosvidek,,
WLL_DMB_TRGV,-1172474,Targoviste,Dîmboviţa,Wallachia (Greater),,
MLD_IS_TRGF,-1172485,Targu Frumos,Iaşi,Moldavia,,
WLL_GRJ_TRGJ,-1172488,Targu Jiu,Gorj,Wallachia (Lesser),,
ERD_SZL_TRGL,-1172489,Tirgu Lapus,Szolnok-Dobaka,Erdely,,
ERD_MRS_TRGM,-1172494,Targu Mures,Maros-Torda,Erdely,,
MLD_NMT_TRGN,-1172495,Tirgu Neamt,Neamţ,Moldavia,,
MLD_BC_TRGO,-1172496,Tirgu Ocna,Bacău,Moldavia,,
ERD_HRM_TRGS,-1172498,Tirgu Secuiesc,Háromszek,Erdely,,
MRM_UGC_TRNM,-1172524,Tarna Mare,Ugocsa,Maramaros,,
ERD_KS_TRNV,-1172536,Tirnaveni,Kis-Küküllö,Erdely,,
KRS_ARD_TRNV,-1172542,Tirnova,Arad,Korosvidek,,
MRM_SZT_TRSL,-1172559,Tirsolt,Szatmár,Maramaros,,
MRM_MRM_TS,-1172570,Tisa,Máramaros,Maramaros,,
KRS_BHR_TPDJ,-1172725,Topa De Jos,Bihar,Korosvidek,,
ERD_MRS_TPLT,-1172751,Toplita,Maros-Torda,Erdely,,
KRS_BHR_TR,-1172887,Tria,Bihar,Korosvidek,,
KRS_BHR_TLC,-1172981,Tulca,Bihar,Korosvidek,,
DBR_TLC_TLC,-1172984,Tulcea,Tulcea,Dobruja,,
ERD_TRD_TRD,-1173043,Turda,Torda-Aranyos,Erdely,,
MRM_UGC_TRT,-1173071,Turt,Ugocsa,Maramaros,,
MRM_UGC_TRLN,-1173078,Turulung,Ugocsa,Maramaros,,
ERD_SZL_ULMN,-1173192,Ulmeni,Szilágy,Erdely,,
BNT_TMS_UNP,-1173297,Unip,Temes,Banat,,
ERD_HNY_URCN,-1173340,Uricani,Hunyad,Erdely,,
ERD_SZL_URSR,-1173350,Urisor,Szolnok-Doboka,Erdely,,
ERD_KLZ_URMN,-1173376,Urmenis,Kolozs,Erdely,,
KRS_BHR_VDCR,-1173492,Vadu Crisului,Bihar,Korosvidek,,
MRM_MRM_VDIZ,-1173496,Vadu Izei,Máramaros,Maramaros,,
KRS_BHR_VLLM,-1173811,Valea Lui Mihai,Bihar,Korosvidek,,
EML_ITL_FRRR,-117387,Ferrara,,Emilia,,
MRM_MRM_VLST,-1174121,Valea Stejarului,Máramaros,Maramaros,,
MRM_MRM_VLN,-1174234,Valeni,Máramaros,Maramaros,,
BKV_KMP_VM,-1174276,Vama,Kimpolung,Bukovina,63,1
KRS_BHR_VRSN,-1174304,Varaseni,Bihar,Korosvidek,,
MLD_VSL_VSL,-1174385,Vaslui,Vaslui,Moldavia,,
BKV_KMP_VTRD,-1174403,Vatra Dornei,Kimpolung,Bukovina,63,1
MRM_SZT_VTS,-1174489,Vetis,Szatmár,Maramaros,,
BKV_RDT_VCVD,-1174511,Vicovu De Sus,Radautz,Bukovina,63,8
ERD_TRD_VSR,-1174583,Viisoara,Torda-Aranyos,Erdely,,
KRS_BHR_VNTR,-1174703,Vintere,Bihar,Korosvidek,,
MRM_MRM_VSDJ,-1174803,Viseu De Jos,Máramaros,Maramaros,,
MRM_MRM_VSDM,-1174805,Viseu De Mijloc,Máramaros,Maramaros,,
MRM_MRM_VSDS,-1174806,Viseu De Sus,Máramaros,Maramaros,,
MLD_FLC_VTCN,-1175130,Vutcani,Fălciu,Moldavia,,
BNT_TMS_ZDRN,-1175145,Zadareni,Temes,Banat,,
ERD_SZL_ZL,-1175172,Zalau,Szilágy,Erdely,,
BNT_KRS_ZGRB,-1175293,Zgribesti,Krassó-Szörény,Banat,,
ERD_KLZ_ZMBR,-1175312,Zimbor,Kolozs,Erdely,,
TSC_ITL_FRNZ,-117543,Firenze,,Tuscany,,
LGR_ITL_GNV,-118400,Genova,,Liguria,,
KST_GRZ_GRZ,-118701,Gorizia,Gorizia,Kustenland,,
PDM_ITL_IVR,-119413,Ivrea,,Piedmont,,
TSC_ITL_LVRN,-120258,Livorno,,Tuscany,,
TSC_ITL_LCC,-120405,Lucca,,Tuscany,,
EML_ITL_LG,-120445,Lugo,,Emilia,,
LMB_ITL_MNTV,-120965,Mantova,,Lombardy,,
AST_TRL_MRN,-121562,Merano,Tirol,Austria,,
SCL_ITL_MSSN,-121616,Messina,,Sicily,,
LMB_ITL_MLN,-121726,Milano,,Lombardy,,
EML_ITL_MDN,-121865,Modena,,Emilia,,
CMP_ITL_NPL,-122902,Napoli,,Campagnia,,
VNT_ITL_PDV,-123662,Padova,,Veneto,,
SCL_ITL_PLRM,-123798,Palermo,,Sicily,,
EML_ITL_PRM,-123999,Parma,,Emilia,,
MRC_ITL_PSR,-124331,Pesaro,,Marche,,
TSC_ITL_PTRS,-124774,Pietrasanta,,Tuscany,,
TSC_ITL_PS,-124918,Pisa,,Tuscany,,
EML_ITL_RGGE,-126193,Reggio Emilia,,Emilia,,
LZ_ITL_RM,-126693,Roma,,Lazio,,
VNT_ITL_RVG,-126939,Rovigo,,Veneto,,
PDM_ITL_SLZZ,-127207,Saluzzo,,Piedmont,,
EML_ITL_SCND,-129176,Scandiano,,Emilia,,
MRC_ITL_SNGL,-129467,Senigallia,,Marche,,
TSC_ITL_SN,-129709,Siena,,Tuscany,,
UMB_ITL_TRN,-130648,Terni,,Umbria,,
PDM_ITL_TRN,-130938,Torino,,Piedmont,,
VNT_ITL_TRVS,-131327,Treviso,,Veneto,,
KST_TRS_TRST,-131346,Trieste,Trieste,Kustenland,,
VNT_ITL_UDN,-131482,Udine,,Veneto,,
MRC_ITL_URBN,-131528,Urbino,,Marche,,
VNT_ITL_VNZ,-132007,Venezia,,Veneto,,
PDM_ITL_VRCL,-132049,Vercelli,,Piedmont,,
VNT_ITL_VRN,-132092,Verona,,Veneto,,
VNT_ITL_VCNZ,-132209,Vicenza,,Veneto,,
VNT_ITL_VTTR,-132663,Vittorio Veneto,,Veneto,,
ELS_OBR_ALTK,-1407286,Altkirch,Ober-Elsass,Elsass Lothringen,,
MNT_FRN_ANGR,-1407646,Angers,,Maine Et-Loire,,
ELS_LTH_AGNY,-1409127,Augny,Löthringen,Elsass Lothringen,,
VCL_FRN_AVGN,-1409631,Avignon,,Vaucluse,,
MS_FRN_BRLD,-1410405,Bar Le-Duc,,Meuse,,
BSS_FRN_BYNN,-1410844,Bayonne,,Basses Pyrenees,,
TRR_FRN_BLFR,-1411528,Belfort,,Territoire De Belfort,,
ELS_NDR_BNFL,-1411832,Benfeld,Nieder-Elsass,Elsass Lothringen,,
ELS_OBR_BRGH,-1411939,Bergheim,Ober-Elsass,Elsass Lothringen,,
DBS_FRN_BSNC,-1412198,Besancon,,Doubs,,
HRL_FRN_BZRS,-1412490,Beziers,,Herault,,
BSS_FRN_BRRT,-1412526,Biarritz,,Basses Pyrenees,,
ELS_OBR_BSHM,-1412613,Biesheim,Ober-Elsass,Elsass Lothringen,,
ELS_OBR_BNVL,-1412745,Bionville Sur-Nied,Ober-Elsass,Elsass Lothringen,,
ELS_NDR_BSCH,-1412775,Bischheim,Nieder-Elsass,Elsass Lothringen,,
ELS_NDR_BSCH2,-1412782,Bischwiller,Nieder-Elsass,Elsass Lothringen,,
MRT_FRN_BLMN,-1412897,Blamont,,Meurthe Et-Moselle,,
ELS_LTH_BLSB,-1413094,Bliesbruck,Löthringen,Elsass Lothringen,,
FR_FRN_BLS,-1413119,Blois,,Loir Et-Cher,,
ELS_OBR_BLTZ,-1413138,Blotzheim,Ober-Elsass,Elsass Lothringen,,
ELS_OBR_BLLW,-1413468,Bollwiller,Ober-Elsass,Elsass Lothringen,,
GRN_FRN_BRDX,-1413751,Bordeaux,,Gironde,,
ELS_LTH_BLY,-1414152,Boulay,Löthringen,Elsass Lothringen,,
SN_FRN_BLGN,-1414197,Boulogne Billancourt,,Seine,,
PSD_FRN_BLGN,-1414201,Boulogne Sur-Mer,,Pas De-Calais,,
AN_FRN_BRGE,-1414325,Bourg En-Bresse,,Ain,,
FR_FRN_BRGS,-1414329,Bourges,,Cher,,
ELS_NDR_BXWL,-1414628,Bouxwiller,Nieder-Elsass,Elsass Lothringen,,
ELS_LTH_BZNV,-1414668,Bouzonville,Löthringen,Elsass Lothringen,,
ELS_NDR_BRMT,-1415566,Brumath,Nieder-Elsass,Elsass Lothringen,,
ELS_OBR_BSCH,-1415859,Buschwiller,Ober-Elsass,Elsass Lothringen,,
ALP_FRN_CNNS,-1416533,Cannes,,Alpes Maritime,,
VCL_FRN_CRPN,-1416801,Carpentras,,Vaucluse,,
ELS_OBR_CRNY,-1417489,Cernay,Ober-Elsass,Elsass Lothringen,,
ELS_LTH_CHTS,-1419146,Chateau Salins,Löthringen,Elsass Lothringen,,
ELS_OBR_CLMR,-1421049,Colmar,Ober-Elsass,Elsass Lothringen,,
ELS_NDR_DMBC,-1423463,Dambach La-Ville,Nieder-Elsass,Elsass Lothringen,,
ELS_NDR_DNDR,-1423660,Dauendorf,Nieder-Elsass,Elsass Lothringen,,
ELS_LTH_DLM,-1423726,Delme,Löthringen,Elsass Lothringen,,
ELS_NDR_DTTW,-1423834,Dettwiller,Nieder-Elsass,Elsass Lothringen,,
ELS_NDR_DMRN,-1423932,Diemeringen,Nieder-Elsass,Elsass Lothringen,,
ELS_LTH_DZ,-1423961,Dieuze,Löthringen,Elsass Lothringen,,
CTD_FRN_DJN,-1423981,Dijon,,Cote D'or,,
ELS_LTH_DNNL,-1424271,Donnelay,Löthringen,Elsass Lothringen,,
NRD_FRN_D,-1424354,Douai,,Nord,,
ELS_NDR_DRCH,-1424494,Drachenbronn Birlenbach,Nieder-Elsass,Elsass Lothringen,,
SN_FRN_DRNC,-1424515,Drancy,,Seine,,
ELS_NDR_DPPG,-1424683,Duppigheim,Nieder-Elsass,Elsass Lothringen,,
ELS_OBR_DRMN,-1424724,Durmenach,Ober-Elsass,Elsass Lothringen,,
ELS_NDR_DTTL,-1424740,Duttlenheim,Nieder-Elsass,Elsass Lothringen,,
ELS_LTH_EBRS,-1424780,Ebersviller,Löthringen,Elsass Lothringen,,
SN-_FRN_ENGH,-1425166,Enghien Les-Bains,,Seine Et-Oise,,
MRN_FRN_EPRN,-1425294,Epernay,,Marne,,
ELS_NDR_EPFG,-1425305,Epfig,Nieder-Elsass,Elsass Lothringen,,
VSG_FRN_EPNL,-1425321,Epinal,,Vosges,,
ELS_NDR_ERST,-1425493,Erstein,Nieder-Elsass,Elsass Lothringen,,
MS_FRN_ETN,-1425887,Etain,,Meuse,,
ELS_NDR_ETTN,-1426022,Ettendorf,Nieder-Elsass,Elsass Lothringen,,
ELS_LTH_FLQM,-1426416,Faulquemont,Löthringen,Elsass Lothringen,,
ELS_NDR_FGRS,-1426580,Fegersheim,Nieder-Elsass,Elsass Lothringen,,
ELS_LTH_FNTR,-1426629,Fenetrange,Löthringen,Elsass Lothringen,,
ELS_LTH_FRBC,-1427558,Forbach,Löthringen,Elsass Lothringen,,
TRR_FRN_FSSM,-1427910,Foussemagne,,Territoire De Belfort,,
ELS_LTH_FRNB,-1428071,Frauenberg,Löthringen,Elsass Lothringen,,
ELS_LTH_FRYM,-1428308,Freyming,Löthringen,Elsass Lothringen,,
ELS_LTH_GLCR,-1428964,Gelucourt,Löthringen,Elsass Lothringen,,
TRR_FRN_GRMG,-1429412,Giromagny,,Territoire De Belfort,,
ELS_NDR_GRSD,-1429612,Goersdorf,Nieder-Elsass,Elsass Lothringen,,
ELS_LTH_GSSL,-1429736,Gosselming,Löthringen,Elsass Lothringen,,
ISR_FRN_GRNB,-1430647,Grenoble,,Isere,,
ELS_LTH_GRSB,-1430815,Grosbliederstroff,Löthringen,Elsass Lothringen,,
ELS_FRN_GRSS,-1430912,Grussenheim,,Elsass Lothringen,,
ELS_OBR_GBWL,-1430943,Guebwiller,Ober-Elsass,Elsass Lothringen,,
ELS_NDR_GNDR,-1431210,Gundershoffen,Nieder-Elsass,Elsass Lothringen,,
ELS_OBR_HBSH,-1431274,Habsheim,Ober-Elsass,Elsass Lothringen,,
ELS_OBR_HGNT,-1431289,Hagenthal Le-Bas,Ober-Elsass,Elsass Lothringen,,
ELS_OBR_HGNT2,-1431290,Hagenthal Le-Haut,Ober-Elsass,Elsass Lothringen,,
ELS_NDR_HGN,-1431299,Haguenau,Nieder-Elsass,Elsass Lothringen,,
ELS_OBR_HRTM,-1431490,Hartmannswiller,Ober-Elsass,Elsass Lothringen,,
ELS_NDR_HTTN,-1431505,Hatten,Nieder-Elsass,Elsass Lothringen,,
ELS_OBR_HTTS,-1431513,Hattstatt,Ober-Elsass,Elsass Lothringen,,
ELS_OBR_HGNH,-1431787,Hegenheim,Ober-Elsass,Elsass Lothringen,,
ELS_LTH_HLLM,-1431823,Hellimer,Löthringen,Elsass Lothringen,,
ELS_NDR_HRRL,-1431992,Herrlisheim,Nieder-Elsass,Elsass Lothringen,,
ELS_OBR_HRSN,-1432120,Hirsingue,Ober-Elsass,Elsass Lothringen,,
ELS_NDR_HCHF,-1432130,Hochfelden,Nieder-Elsass,Elsass Lothringen,,
ELS_OBR_HRBR,-1432224,Horbourg Wihr,Ober-Elsass,Elsass Lothringen,,
ELS_NDR_INGN,-1432591,Ingenheim,Nieder-Elsass,Elsass Lothringen,,
ELS_NDR_INGW,-1432605,Ingwiller,Nieder-Elsass,Elsass Lothringen,,
ELS_LTH_INSM,-1432612,Insming,Löthringen,Elsass Lothringen,,
ELS_OBR_ISSN,-1432712,Issenheim,Ober-Elsass,Elsass Lothringen,,
ELS_NDR_ITTR,-1432744,Itterswiller,Nieder-Elsass,Elsass Lothringen,,
ELS_OBR_JNGH,-1433329,Jungholtz,Ober-Elsass,Elsass Lothringen,,
ELS_OBR_KMBS,-1433422,Kembs,Ober-Elsass,Elsass Lothringen,,
ELS_NDR_KRTR,-1433961,Krautergersheim,Nieder-Elsass,Elsass Lothringen,,
ELS_NDR_KTTL,-1433970,Kuttolsheim,Nieder-Elsass,Elsass Lothringen,,
SNM_FRN_LFRT,-1435907,La Ferte Sous-Jouarre,,Seine Et-Marne,,
AVY_FRN_LGL,-1436564,Laguiole,,Aveyron,,
FR_FRN_LRCH,-1438604,La Rochelle,,Charente Inferieure,,
ELS_NDR_LTRB,-1439445,Lauterbourg,Nieder-Elsass,Elsass Lothringen,,
ELS_NDR_LWLC,-1439970,La Walck,Nieder-Elsass,Elsass Lothringen,,
ELS_NDR_LMBC,-1441899,Lembach,Nieder-Elsass,Elsass Lothringen,,
NRD_FRN_LLL,-1447079,Lille,,Nord,,
VCL_FRN_LSLS,-1447280,L'isle Sur-La-Sorgue,,Vaucluse,,
ELS_LTH_LXHM,-1447355,Lixheim,Löthringen,Elsass Lothringen,,
ELS_LTH_LVGN,-1448084,Louvigny,Löthringen,Elsass Lothringen,,
ELS_OBR_LMSC,-1448231,Luemschwiller,Ober-Elsass,Elsass Lothringen,,
MRT_FRN_LNVL,-1448302,Luneville,,Meurthe Et-Moselle,,
RDM_FRN_LYN,-1448468,Lyon,,Radom,,
ELS_NDR_MCKN,-1448525,Mackenheim,Nieder-Elsass,Elsass Lothringen,,
ELS_NDR_MRMT,-1449794,Marmoutier,Nieder-Elsass,Elsass Lothringen,,
BCH_FRN_MRSL,-1449947,Marseille,,Bouches Du-Rhone,,
ELS_NDR_MRTZ,-1451113,Mertzwiller,Nieder-Elsass,Elsass Lothringen,,
ELS_LTH_MTZ,-1451260,Metz,Löthringen,Elsass Lothringen,,
ELS_LTH_MTZR,-1451265,Metzervisse,Löthringen,Elsass Lothringen,,
ELS_NDR_MNVR,-1451633,Minversheim,Nieder-Elsass,Elsass Lothringen,,
ELS_NDR_MMMN,-1451956,Mommenheim,Nieder-Elsass,Elsass Lothringen,,
HRL_FRN_MNTP,-1453260,Montpellier,,Herault,,
SN_FRN_MNTR,-1453336,Montreuil Sous-Bois,,Seine,,
ELS_LTH_MRHN,-1453620,Morhange,Löthringen,Elsass Lothringen,,
ELS_OBR_MLHS,-1454215,Mulhouse,Ober-Elsass,Elsass Lothringen,,
ELS_OBR_MNST,-1454240,Munster,Ober-Elsass,Elsass Lothringen,,
ELS_OBR_MTTR,-1454341,Muttersholtz,Ober-Elsass,Elsass Lothringen,,
ELS_NDR_MTZG,-1454343,Mutzig,Nieder-Elsass,Elsass Lothringen,,
MRT_FRN_NNCY,-1454430,Nancy,,Meurthe Et-Moselle,,
LRI_FRN_NNTS,-1454460,Nantes,,Loire Inferieure,,
ELS_LTH_NLLN,-1454634,Nelling,Löthringen,Elsass Lothringen,,
SN_FRN_NLLY,-1454819,Neuilly Sur-Seine,,Seine,,
ALP_FRN_NC,-1454990,Nice,,Alpes Maritime,,
ELS_NDR_NDRB,-1455011,Niederbronn Les-Bains,Nieder-Elsass,Elsass Lothringen,,
ELS_NDR_NDRN,-1455021,Niedernai,Nieder-Elsass,Elsass Lothringen,,
ELS_NDR_NDRR,-1455022,Niederroedern,Nieder-Elsass,Elsass Lothringen,,
GRD_FRN_NMS,-1455068,Nimes,,Gard,,
ELS_OBR_OBRD,-1455621,Oberdorf,Ober-Elsass,Elsass Lothringen,,
ELS_NDR_OBRN,-1455637,Obernai,Nieder-Elsass,Elsass Lothringen,,
ELS_NDR_OBRS,-1455641,Oberschaeffolsheim,Nieder-Elsass,Elsass Lothringen,,
ELS_NDR_ODRT,-1455692,Odratzheim,Nieder-Elsass,Elsass Lothringen,,
FR_FRN_ORLN,-1456116,Orleans,,Loiret,,
ELS_NDR_OSTH,-1456334,Osthoffen,Nieder-Elsass,Elsass Lothringen,,
ELS_NDR_OSTH2,-1456335,Osthouse,Nieder-Elsass,Elsass Lothringen,,
ELS_NDR_OTTR,-1456351,Ottrott,Nieder-Elsass,Elsass Lothringen,,
SN_FRN_PRS,-1456928,Paris,,Seine,,
PYR_FRN_PRPG,-1457525,Perpignan,,Pyrenees Orientale,,
ELS_NDR_PFFF,-1458010,Pfaffenhoffen,Nieder-Elsass,Elsass Lothringen,,
ELS_OBR_PFST,-1458012,Pfastatt,Ober-Elsass,Elsass Lothringen,,
ELS_LTH_PHLS,-1458020,Phalsbourg,Löthringen,Elsass Lothringen,,
VNN_FRN_PTRS,-1458949,Poitiers,,Vienne,,
ELS_LTH_PNTP,-1459315,Pontpierre,Löthringen,Elsass Lothringen,,
GRD_FRN_PNTS,-1459335,Pont Saint-Esprit,,Gard,,
ELS_LTH_PTTL,-1460422,Puttelange Les-Thionville,Löthringen,Elsass Lothringen,,
ELS_NDR_QTZN,-1460595,Quatzenheim,Nieder-Elsass,Elsass Lothringen,,
ELS_OBR_RGSH,-1461308,Reguisheim,Ober-Elsass,Elsass Lothringen,,
ELS_NDR_RCHS,-1461318,Reichshoffen,Nieder-Elsass,Elsass Lothringen,,
MRN_FRN_RMS,-1461340,Reims,,Marne,,
ELS_OBR_RBVL,-1461750,Ribeauville,Ober-Elsass,Elsass Lothringen,,
ELS_NDR_RDSL,-1461827,Riedseltz,Nieder-Elsass,Elsass Lothringen,,
ELS_OBR_RDWH,-1461828,Riedwihr,Ober-Elsass,Elsass Lothringen,,
ELS_NDR_RNGN,-1461954,Ringendorf,Nieder-Elsass,Elsass Lothringen,,
ELS_OBR_RXHM,-1462087,Rixheim,Ober-Elsass,Elsass Lothringen,,
ELS_NDR_RMNS,-1462447,Romanswiller,Nieder-Elsass,Elsass Lothringen,,
ELS_NDR_RSHM,-1462667,Rosheim,Nieder-Elsass,Elsass Lothringen,,
ELS_NDR_RTHB,-1462755,Rothbach,Nieder-Elsass,Elsass Lothringen,,
SNI_FRN_RN,-1462807,Rouen,,Seine Inferieure,,
ELS_LTH_SRRG,-1469504,Sarreguemines,Löthringen,Elsass Lothringen,,
ELS_NDR_SVRN,-1469881,Saverne,Nieder-Elsass,Elsass Lothringen,,
ELS_LTH_SCHL,-1470013,Schalbach,Löthringen,Elsass Lothringen,,
ELS_NDR_SCHR,-1470021,Scherwiller,Nieder-Elsass,Elsass Lothringen,,
ELS_NDR_SCHR2,-1470027,Schirrhoffen,Nieder-Elsass,Elsass Lothringen,,
ELS_NDR_SCHW,-1470046,Schweighouse,Nieder-Elsass,Elsass Lothringen,,
ELS_OBR_SCHW,-1470047,Schweighouse,Ober-Elsass,Elsass Lothringen,,
ELS_NDR_SCHW2,-1470051,Schwindratzheim,Nieder-Elsass,Elsass Lothringen,,
ELS_NDR_SLST,-1470238,Selestat,Nieder-Elsass,Elsass Lothringen,,
ELS_OBR_SPPS,-1470449,Seppois Le-Bas,Ober-Elsass,Elsass Lothringen,,
ELS_OBR_SRNT,-1470868,Sierentz,Ober-Elsass,Elsass Lothringen,,
ELS_OBR_SLTZ,-1471487,Soultz,Ober-Elsass,Elsass Lothringen,,
ELS_OBR_SLTZ2,-1471489,Soultzmatt,Ober-Elsass,Elsass Lothringen,,
ELS_NDR_SLTZ,-1471490,Soultz Sous-Forets,Nieder-Elsass,Elsass Lothringen,,
ELS_NDR_STTZ,-1471693,Stotzheim,Nieder-Elsass,Elsass Lothringen,,
ELS_NDR_STRS,-1471697,Strasbourg,Nieder-Elsass,Elsass Lothringen,,
ELS_NDR_STRT,-1471706,Struth,Nieder-Elsass,Elsass Lothringen,,
